mu,a,ap,f,cx,cy,fx,fy,phi,w2_u2,alpha,cl,cd,gamma,dmu,dpsi,dct,dcp
0.20800000000000002,0.4484979361242268,0.05185806714851998,0.4114268732206074,0.7628138874679847,0.18345848486813318,1573.248850845437,378.36994775784973,0.2469289510485795,5.090906820574976,5.059986734676111,0.7845181902742123,0.008558721458578031,13.242667051828699,0.016000000000000014,0.3141592653589794,0.004006245301211124,0.0020041032129026353
0.22400000000000003,0.3748986034878097,0.04303715445644928,0.6293863946776542,0.868923817604797,0.22343924008253416,2029.8660073395502,521.9694861466821,0.2614255863103056,5.849531790302673,6.1145827523135345,0.8971496143247465,0.008732944893563273,14.928569582363789,0.01599999999999998,0.3141592653589794,0.005169011342116783,0.0029773730152635775
0.24,0.3410969477179271,0.03619103143845838,0.7457742456496864,0.8783359650926366,0.22366345782955924,2288.1426288499774,582.6630278840269,0.25900273026445503,6.618618309235569,6.199763326518554,0.9063237791942507,0.008753125758268261,14.863709978785712,0.01599999999999998,0.3141592653589794,0.0058267073580921275,0.0035609741201139346
0.256,0.31942701318122385,0.030876735679746577,0.820201670952852,0.8636795955435764,0.21372354234014196,2488.0646920078398,615.6889694938448,0.2523870307878707,7.427735164311959,6.044711667983356,0.8896876538623003,0.008722091132890618,14.37735248641477,0.016000000000000014,0.3141592653589794,0.00633580471144739,0.004013668061270038
0.272,0.30383676540985904,0.026658230921596807,0.8708582082639227,0.8406624508166838,0.2006233854617734,2660.4242754805937,634.908012147498,0.24431649280882273,8.282757516879082,5.806303903383877,0.8642266304584723,0.008685056917030504,13.758487956898882,0.016000000000000014,0.3141592653589794,0.006774714786630573,0.004397641536544508
0.28800000000000003,0.29193871468158766,0.023249602524011388,0.906406786479926,0.8149143829284147,0.18690818111883728,2817.0322130999393,646.1124981358851,0.23579881038191636,9.185917278416044,5.542276649089393,0.8360295450483821,0.008644042974615832,13.108943266358622,0.016000000000000014,0.3141592653589794,0.0071735136250233094,0.004738498461931583
0.30400000000000005,0.2825601261653359,0.02045559640507286,0.9317962796759032,0.7889514562891345,0.17363014814230293,2963.9628178585954,652.3003407207418,0.22727349436044433,10.138271827892842,5.277812022043777,0.8077857499270055,0.008602961090802917,12.472211978872965,0.015999999999999962,0.3141592653589794,0.007547669337644457,0.005049650300207203
0.32,0.2750296632540255,0.01813944975957999,0.9501298829098784,0.7639849730171355,0.16124244177041386,3104.861799658029,655.2949549831417,0.21894973528744302,11.140447286126596,5.024895757477074,0.78076827212255,0.008548056553743029,11.867677736262769,0.016000000000000014,0.3141592653589794,0.007906465648524375,0.0053398236809599
0.336,0.2689285315338213,0.016200347820452238,0.9634641633100766,0.7406148888569283,0.14990605457698683,3242.1971023978494,656.2452141148083,0.2109273386002117,12.192819355365037,4.789246285718984,0.7555861226895781,0.008476437596640084,11.303568395436084,0.016000000000000014,0.3141592653589794,0.008256187125197403,0.005614945443436009
0.352,0.2639820375405032,0.014560526826795064,0.9732099286775315,0.7191323718786486,0.13962211559061144,3377.8073659376105,655.8133515238477,0.2032493602315766,13.295570819840906,4.573330530003456,0.7325127723238988,0.00841081614147164,10.782588008607789,0.015999999999999962,0.3141592653589794,0.008601515825618964,0.0058784527516032746
