mu,a,ap,f,cx,cy,fx,fy,phi,w2_u2,alpha,cl,cd,gamma,dmu,dpsi,dct,dcp
0.20080514120095214,0.6051989461998852,0.08056862092336126,0.14242274725198104,0.6153001777853102,0.13158901068400417,80.01257155830976,17.111607511253407,0.22363280912340455,3.1691120985368646,3.6244881002391374,0.6291610566601816,0.008145016738675423,10.688139510891812,0.0016102824019043616,0.3141592653589794,0.0002037503403679839,6.999962918392895e-05
0.2040192234812262,0.503357287430952,0.083492829184041,0.2821187882621943,0.9109038335089038,0.2466075812525148,376.2439108982934,101.85993021296932,0.27378625663580364,3.373987773935446,6.5430661226543485,0.9436537919779484,0.00886644901136163,15.985223131442131,0.00481788215864376,0.3141592653589794,0.0009580972516430405,0.00042335487571820127
0.21042151014110336,0.4341778292831252,0.07799227405269962,0.41816142709390747,1.0760335388542266,0.3253792607124888,784.5258443260295,237.23093222126914,0.3022523068045609,3.6131532581134334,8.263682669970086,1.1241113101148317,0.009674839165277106,18.934168210680777,0.007986691161110563,0.3141592653589794,0.001997778657725286,0.0010169311482827105
0.21996045373288187,0.38232431840100967,0.06924361068353486,0.5386663301882576,1.150274142762344,0.3665926333894628,1253.3578016170693,399.4454195933392,0.3171989701385961,3.9216801874904643,9.253608607098135,1.2072328133611703,0.010473619581628454,20.161504106401214,0.011091196022446459,0.3141592653589794,0.0031916494334423636,0.0017899139535585572
0.2325592522915687,0.34128889037626203,0.05922469915764613,0.6422251726708303,1.1693334380063836,0.37752236996390004,1763.8340695886166,569.4584588370317,0.3225835406189757,4.317401289078564,9.738504949936239,1.2287000471422498,0.012650028285349935,20.287817479034754,0.014106401094927218,0.3141592653589794,0.004491566575502759,0.002697899528063591
0.24811646769914292,0.31358620680641125,0.0502534870524498,0.7307154839915456,1.170587176310479,0.37235620033925765,2341.7414718454443,744.8927968918401,0.31808509186314265,4.817060781755323,9.698563837577165,1.2283196555959726,0.012421793357583814,19.99489809964094,0.01700802972022119,0.3141592653589794,0.005963195690999887,0.0037651255771691604
0.26650684240463723,0.2946180685472305,0.04250407199825684,0.8036585216776098,1.1591500428885813,0.3565407439099531,2991.6424699669633,920.1935847381785,0.3073037036839378,5.437851147201753,9.33830104349342,1.2126968415157047,0.01079326522866869,19.40605673991767,0.019772719690767444,0.3141592653589794,0.007618154992942229,0.004995945202799749
0.2875823079242883,0.27890332355642905,0.03556280953857894,0.8607785138141534,1.1305610972695617,0.33165653764874425,3688.53429966902,1082.052548661915,0.2939016721419344,6.196173937641034,8.865477716510522,1.1781608287382896,0.010075477716510527,18.480943421247552,0.02237821134853462,0.3141592653589794,0.009392775464901231,0.006339289980378129
0.31117317700190483,0.2655472914945089,0.029578635975703385,0.9039224226167097,1.090789097868206,0.30246086893279844,4423.159254504759,1226.4814488348227,0.2790793009256039,7.108482259721311,8.346490570525223,1.1319049948729623,0.009721926010690812,17.354822797675084,0.02480352680669851,0.3141592653589794,0.011263482550993522,0.007774871839616445
0.33708950983088026,0.2540772183729432,0.02455601007651026,0.9353972670999342,1.0451055082237457,0.2723876654645021,5186.0424081140545,1351.6472500465804,0.2636881805457857,8.19021981563633,7.827472990389508,1.079977638235793,0.00942679836708423,16.13881577419763,0.02702913885125241,0.3141592653589794,0.013206148549368772,0.009281938873124477
