mu,a,ap,f,cx,cy,fx,fy,phi,w2_u2,alpha,cl,cd,gamma,dmu,dpsi,dct,dcp
0.21142857142857144,0.42704516423345723,0.07703434376225102,0.433899526534345,1.0891982622177803,0.33233124958147164,2291.9177062458284,699.2995697411727,0.3047167834460309,3.6469652728634534,8.41898563825945,1.1387280600714773,0.009763148696265175,19.163166496631433,0.022857142857142847,0.3141592653589794,0.005836320513741795,0.003012014357485495
0.2342857142857143,0.337111377092738,0.058048363567234675,0.6536670432652897,1.1695982411876853,0.3774757646248403,2890.297296272763,932.8136296864192,0.32259459757345943,4.372047177306107,9.763308934680456,1.2289362755683855,0.012791765341031184,20.25989231437025,0.022857142857142847,0.3141592653589794,0.007360081627311209,0.004452160297012328
0.2571428571428571,0.30387941813144587,0.04625088728796636,0.7700941652136108,1.1687147607587778,0.3659247318985293,3309.8722340949544,1036.3213951880605,0.31281385059733224,5.116925517462681,9.522913412463033,1.2246073169330987,0.011490028040586275,19.768660973348588,0.022857142857142847,0.3141592653589794,0.008428520432941232,0.005428739854938054
0.28,0.28388623046273825,0.03784798869097848,0.8426689516115135,1.1415277283248875,0.34090467739595637,3659.224444907352,1092.787060540421,0.29881208037067214,5.917418629748704,9.040671072763468,1.1913003304572605,0.01025067107276347,18.82254522122471,0.022857142857142847,0.3141592653589794,0.009318138532635231,0.006233381053558232
0.3028571428571428,0.2699017975097209,0.03151160363740325,0.8906494182186757,1.1053543575720826,0.31267565141829423,3971.129847628447,1123.3281028036097,0.28422304404075943,6.779070300960811,8.524780863896442,1.1486852577784883,0.009823306765745039,17.755392127376073,0.022857142857142847,0.3141592653589794,0.01011239911855732,0.006930659236269692
0.32571428571428573,0.2587474963488119,0.02659213297146351,0.9231784667606999,1.064999676355806,0.28520247287796785,4252.352103340816,1138.762164683924,0.27032043039154113,7.705111231900825,8.048219777595252,1.1024851537940263,0.009552321050005148,16.66327561020114,0.02285714285714292,0.3141592653589794,0.010828525712222545,0.007556138984873684
0.3485714285714286,0.24991601440969974,0.022730062305682176,0.9457059695886839,1.0257481093260656,0.2601531194945425,4517.621510488115,1145.7718706232683,0.25718246937432016,8.696278046767695,7.6154700599010985,1.058183429297422,0.009309099263023665,15.630880941336201,0.02285714285714279,0.3141592653589794,0.01150402871059933,0.00813617054631189
0.37142857142857144,0.24299305091503348,0.019656929554153657,0.961507495828817,0.9898126134844147,0.2379250151790447,4775.586153235054,1147.9257728335826,0.24483810030646314,9.752976212499332,7.22818981156105,1.017965865046724,0.00910056374468672,14.687793195674168,0.02285714285714292,0.3141592653589794,0.012160930279177093,0.00868598781673192
0.3942857142857143,0.23731051281103352,0.01715866158624305,0.9726384813416492,0.9570532771151935,0.2182747876358403,5026.674575732857,1146.4318162485024,0.2333840583573409,10.875583792327157,6.891921549510548,0.9815875859661957,0.008981605171683091,13.826362282323837,0.02285714285714279,0.3141592653589794,0.012800321696675842,0.009208510202653283
0.41714285714285715,0.2328341370044518,0.015115822124458347,0.9805308887856531,0.9283689570659643,0.20113170065354197,5277.308256655799,1143.3320534529992,0.2227073122829295,12.064285857788438,6.6001890605139,0.9498652182306371,0.008885305126771582,13.053861999112486,0.02285714285714292,0.3141592653589794,0.013438555124263089,0.009715995206860062
0.44000000000000006,0.22937291451956715,0.01342758458371092,0.986135615067167,0.9037293404544543,0.1862244966148334,5530.138842195446,1139.552825625027,0.2127579809303428,13.31924638239196,6.350134365033493,0.9226748047415059,0.008802762800108142,12.363842383536184,0.022857142857142847,0.3141592653589794,0.01408238292351834,0.010214502995139365
0.46285714285714286,0.22676766245410665,0.012017816848887386,0.9901099896540021,0.8829409912566534,0.17326589814031193,5786.969494104289,1135.6188898229339,0.20348488325761624,14.640575744783796,6.13882500537368,0.8997385928068978,0.008736710680446397,11.748015340364347,0.022857142857142847,0.3141592653589794,0.01473639680813924,0.01070803246993692
0.48571428571428577,0.22494963394262155,0.010829911184661176,0.9929155391928994,0.86592450619773,0.16199085524229573,6050.235636249646,1131.8340564417022,0.19482163024665028,16.028286265400002,5.962457170991328,0.8809031930184911,0.008709313735299623,11.200054882663679,0.022857142857142847,0.3141592653589794,0.015406798534077913,0.011199373686204779
0.5085714285714286,0.22373283598305949,0.009819461993101606,0.9948693870355849,0.8521866194734351,0.15217195532998862,6319.3514994637135,1128.4242832965097,0.18673936265618304,17.482548755690665,5.819377349162182,0.8656228236969317,0.008687087743559172,10.708990933164896,0.022857142857142847,0.3141592653589794,0.016092096452397293,0.011691075972132295
0.5314285714285715,0.22303092196783875,0.008953005219701403,0.9961956462361397,0.8414826665995314,0.14360971445606277,6594.838755346636,1125.4930727579163,0.17919029706370213,19.00341942311206,5.706847751445594,0.8536050996689473,0.008669607417700292,10.267649913160765,0.02285714285714292,0.3141592653589794,0.016793618988918717,0.012184783793660418
0.5542857142857143,0.22276961012676672,0.008204401904796084,0.9970464974998756,0.833584014266663,0.13613319312150907,6876.922339848824,1123.075037968657,0.17213071555777215,20.59094492843097,5.622363526027206,0.8445825124883426,0.008656483654528499,9.869549931649493,0.02285714285714279,0.3141592653589794,0.017511938938336375,0.012681556512413615
0.5771428571428572,0.2228830450800251,0.007553010124657808,0.9975196449291878,0.8282807216352575,0.12959668685636053,7165.538855040281,1121.1538218188055,0.16552113603667834,22.24516533679717,5.563662515112431,0.8383134724877357,0.008647365050891248,9.508869959360885,0.02285714285714279,0.3141592653589794,0.018246894859147215,0.013181918678741671
0.6,0.22331146570416083,0.0069823720192016695,0.9976691371331962,0.8253818701124217,0.12387627115764947,7460.3374166517815,1119.6741964160512,0.15932614075744075,23.966116063029514,5.528715431508645,0.8345812596756804,0.008641936377710083,9.180393856432483,0.02285714285714292,0.3141592653589794,0.018997593231896828,0.01368588925532623
0.6228571428571429,0.2239998732308631,0.006479257673521111,0.9975109638856717,0.824714500759755,0.11886651919192162,7760.673790159621,1118.549850885785,0.15351401619669658,25.753829070119245,5.515705224173673,0.8331918200573829,0.008639915374628921,8.879444253754398,0.02285714285714292,0.3141592653589794,0.019762393526841893,0.014192989935240112
0.6457142857142857,0.22489756883932316,0.006032960869147018,0.9970240849618611,0.8261216549773533,0.11447749959793765,8065.597715283917,1117.6676648449288,0.14805628051455097,27.608333434200688,5.523000003888783,0.8339708742017146,0.0086410485442934,8.601813873909121,0.02285714285714279,0.3141592653589794,0.020538875926050127,0.014702228989167338
0.6685714285714286,0.22595856935828615,0.00563477623829197,0.9961469333058487,0.8294597330924249,0.11063205130607641,8373.832494089245,1116.8887782126328,0.14292712776096045,29.529655287717873,5.549121198630133,0.836760516358558,0.008645106205612445,8.343697720261053,0.02285714285714279,0.3141592653589794,0.021323789344925407,0.015212053418100845
0.6914285714285714,0.2271430431352602,0.005277609976468759,0.9947688568828351,0.8345951880021972,0.10726327091376538,8683.74506140312,1116.0463350222506,0.13810278572996768,31.517817051519398,5.5927067613266805,0.8414152851902281,0.008651876778458516,8.10162717454591,0.02285714285714292,0.3141592653589794,0.022112975217154253,0.01572025724602115
0.7142857142857143,0.22842006145856564,0.004955691860204975,0.9927153463379642,0.8414004063722905,0.1043121071593855,8993.30374428708,1114.9394016151577,0.13356075790629135,33.57283576816281,5.652467736599039,0.8477975252678587,0.008661160036753254,7.872405591772972,0.02285714285714292,0.3141592653589794,0.02290125993008223,0.016223827841368894
0.7371428571428572,0.22977216429558556,0.004664367205843105,0.9897251726889782,0.8497484592725114,0.10172491874424575,9300.019578320365,1113.32209886563,0.12927889250754343,35.69472021007913,5.72713492080768,0.8557716905716934,0.00867275882264974,7.653043975684003,0.02285714285714292,0.3141592653589794,0.023682305387857445,0.016718703376194004
0.76,0.2312025418992026,0.004399955717116781,0.9854166588008728,0.8595061814077163,0.0994508006222629,9600.865070879701,1110.8863913438659,0.1252341854200425,37.88346623272336,5.81539027532722,0.8651970196951404,0.008686468392283844,7.440694369378207,0.022857142857142687,0.3141592653589794,0.024448402143821196,0.017199401715312562
0.7828571428571428,0.23274613408694628,0.004159671345817259,0.9792391194679341,0.8705246852782189,0.09743839860319527,9892.16097479149,1107.2360642025185,0.12140116587331837,40.13904949981337,5.915774432508782,0.8759176578407437,0.00870206204776835,7.2325772318849975,0.02285714285714292,0.3141592653589794,0.02519018107198092,0.017658460680689447
0.8057142857142857,0.23448686715261455,0.003941604720692529,0.9704037830977277,0.8826257664262468,0.09563177059828197,10169.4152372049,1101.847718764806,0.11774960623899396,42.46141403443792,6.0265554768216605,0.8877486431557107,0.008719270753681034,7.025896404403766,0.02285714285714292,0.3141592653589794,0.025896203253683185,0.01808559253767942
0.8285714285714286,0.23658512039743004,0.0037447803569999384,0.9577856036293746,0.8955813066781632,0.09396451635308026,10427.084458562644,1094.0111667669848,0.11424107372896075,44.85045363372208,6.145531371712321,0.9004548066877233,0.008737752446091233,6.817729250635619,0.02285714285714292,0.3141592653589794,0.026552352537870784,0.018466381767944146
0.8514285714285714,0.23938095755786296,0.003569201703824935,0.939792075846709,0.9092431632942141,0.09234209892760743,10660.089838752141,1082.631261057604,0.1108150742301975,47.30588177152042,6.269236059819249,0.9138780958250056,0.008776058505183057,6.606033092677899,0.022857142857142687,0.3141592653589794,0.02714569586625742,0.018778412905856988
0.8742857142857142,0.24331286661476098,0.0034164765457820323,0.9141237018215385,0.9230188486167018,0.09064989515517026,10857.789272545788,1066.3460042909433,0.10740322322886536,49.827447369131725,6.393751397115432,0.927417627647503,0.008817160655358496,6.385932807515665,0.02285714285714292,0.3141592653589794,0.027649133340413065,0.01899247788417232
0.8971428571428571,0.249232604627719,0.00329030212852081,0.8774387524684765,0.9361552465317803,0.08870138223144527,11007.29232999025,1042.948859543479,0.10388692195579921,52.41456494435239,6.5122821746722614,0.9403064112264979,0.008856287319794725,6.152290519167662,0.02285714285714292,0.3141592653589794,0.028029839750007272,0.019061396643093014
0.92,0.2587643891691885,0.0031979818819335626,0.8246775309051665,0.9473598828301921,0.08617162706735411,11089.291863241644,1008.6793228358271,0.10005508680819489,55.066051026739395,6.612734192924641,0.9512293491335537,0.008889446238441142,5.897621964628029,0.02285714285714292,0.3141592653589794,0.02823864984677827,0.01890475471436736
0.942857142857143,0.2754098366995844,0.003153961858490193,0.7474873712761506,0.9539481541740557,0.08240197917141086,11068.662625959842,956.1103557616216,0.0954699477348534,57.77917812975129,6.670025075541657,0.9574590373404517,0.008908357791926372,5.6079743615655016,0.02285714285714292,0.3141592653589794,0.02818611792540844,0.018364707641076367
0.9657142857142857,0.3088596829093323,0.0031888946830205753,0.6292834127511114,0.9486012856250592,0.07566609232238401,10858.475331994454,866.1367123570642,0.088940099625013,60.54561207225054,6.615892337986323,0.9515727590820079,0.008890488732927524,5.247244071509359,0.022857142857142687,0.3141592653589794,0.02765088037645323,0.017039827908668922
0.9885714285714285,0.408298637263253,0.0033442804723247577,0.4175441842725054,0.8942474762226722,0.05792693176789314,10038.889540132379,650.2921022912416,0.07443060098316161,63.314651467841365,6.104559302957433,0.8960791488595321,0.008731387852886593,4.63400931267358,0.02285714285714292,0.3141592653589794,0.025563822295449474,0.013096240302267227
