mu,a,ap,f,cx,cy,fx,fy,phi,w2_u2,alpha,cl,cd,gamma,dmu,dpsi,dct,dcp
0.2016,0.5645413818904642,0.08311270340038669,0.19104203480553084,0.7383884513181266,0.17532225045852723,195.00799792636317,46.302513301080296,0.24430375998683004,3.2410887555157033,4.819974366422397,0.7588698097451386,0.008485776523128371,12.882573890233473,0.0032000000000000067,0.3141592653589794,0.0004965837889989564,0.00019016263834625852
0.2048,0.49099151143251385,0.08300258505822851,0.30393580981328877,0.9440786231279633,0.2614843718025478,261.3953610703087,72.39948048088866,0.27936200010233664,3.407554607310556,6.873463562197153,0.9795805038505642,0.00897551224383207,16.582338769182357,0.0031999999999999806,0.3141592653589794,0.0006656378210500867,0.0003020615895172677
0.20800000000000002,0.45399650332605707,0.08027571801792514,0.37556249947341697,1.034180793709497,0.3042856560410885,295.74143683359796,87.01561445927248,0.2948879665940815,3.5294093418294614,7.807835915035687,1.0779754266310895,0.00941563218698108,18.196225201532794,0.0032000000000000067,0.3141592653589794,0.0007530993847866663,0.0003687148486161073
0.2112,0.4286074244825272,0.07725119793081817,0.4304109354019926,1.086358745139981,0.3308283341440055,319.4278612105251,97.27522128143644,0.30418769653202016,3.6393394820864224,8.38547119109103,1.1355737591615087,0.009744091461600785,19.113977514206507,0.0032000000000000067,0.3141592653589794,0.0008134163691668315,0.0004185296618625859
0.21440000000000003,0.4089980697661849,0.07424845916681398,0.47540844727709086,1.1191939406261178,0.34848677763949665,337.60592869450585,105.12137181405424,0.31038495621403034,3.744277311282088,8.785348015416782,1.1721511011562589,0.009995348015416784,19.673384081806642,0.0032000000000000067,0.3141592653589794,0.0008597064379017689,0.0004591408163103216
0.21760000000000002,0.3925232737196893,0.07130509113413389,0.5135956571980629,1.1393408980496973,0.3602945490268587,352.10077255828685,111.34506752588979,0.3148986881791621,3.8469840550409717,9.088765806872136,1.1949074355154101,0.010298765806872131,19.997970840785907,0.0031999999999999806,0.3141592653589794,0.0008966172547060244,0.0004935827522453274
0.2208,0.3789119398556053,0.06849968762829557,0.5470190702922908,1.153290886720965,0.3682800693164488,364.72358200819576,116.4670837169042,0.31790963962744534,3.948021015944405,9.30608061717756,1.210618104334037,0.01067165910354111,20.2027949251264,0.0032000000000000067,0.3141592653589794,0.0009287609750205859,0.0005238806665592669
0.22400000000000003,0.36722316096940555,0.06579948817914738,0.5766919227602736,1.1625686019657884,0.3732923116552178,375.89990082892746,120.69872080069545,0.3199301809850951,4.048172983998902,9.466649109302537,1.2209773618904864,0.011277675670593462,20.317063301857704,0.0032000000000000067,0.3141592653589794,0.0009572212371948329,0.0005507833294114601
0.2272,0.3569412689098364,0.0632586499705221,0.6033254862601073,1.1681873464271557,0.3762997832482331,385.95050663601694,124.32345916695284,0.321222245649595,4.1483858221105185,9.585478961436358,1.227242656775584,0.0117755940653506,20.362410161220495,0.0031999999999999806,0.3141592653589794,0.0009828148947190953,0.000575428693146821
0.2304,0.34706123400986955,0.06077631890981741,0.6272038885619918,1.1689369242051906,0.3773043610673479,394.4415273417985,127.31611539365107,0.3223018050421774,4.249225663889026,9.692133158365042,1.2282584110320476,0.012385046619228795,20.320307152114207,0.0032000000000000067,0.3141592653589794,0.0010044371013946277,0.0005975798641505713
0.23360000000000003,0.3387273063980165,0.058509055884942845,0.6491803492874202,1.169498178045522,0.37751590823740844,402.84804747744397,130.04000280845486,0.3226111692827932,4.350326254100275,9.754658423684589,1.2288538897493777,0.012742333849626255,20.271173765305726,0.0032000000000000067,0.3141592653589794,0.00102584412913526,0.0006188421836822187
