mu,a,ap,f,cx,cy,fx,fy,phi,w2_u2,alpha,cl,cd,gamma,dmu,dpsi,dct,dcp
0.20039465431434564,0.6410794590484142,0.07667428167593551,0.10455422196961882,0.49689497162857604,0.09527491650050976,31.074568396658073,5.958254898321967,0.2050183032266577,3.1081697825567787,2.5522086582216668,0.5058851801282361,0.007880803928825866,8.597053315646491,0.0007893086286913653,0.3141592653589794,7.913073863640521e-05,2.432401777974143e-05
0.20197171405145006,0.5512114396555204,0.08355400331920805,0.2087834785788734,0.7770917974262125,0.1903276579391597,152.8105394668499,37.42681650501489,0.2509336057826467,3.2666350381914104,5.205040546065539,0.8000140389002033,0.008591656783854842,13.576577677475603,0.0023648108455174843,0.3141592653589794,0.00038912884340301315,0.00015399390797264537
0.20511960959136663,0.48645814133187093,0.08277221914089727,0.3122419097816407,0.9560003471246941,0.26692812789451725,326.3213038144927,91.11328784280302,0.2813616112585583,3.420681360188323,6.992507376395071,0.9925250739381049,0.009014808260169245,16.796706143624704,0.003930980234315652,0.3141592653589794,0.0008309703766122988,0.00038073166761800015
0.209825917628536,0.4386468849410806,0.07855742720330754,0.4083517924217781,1.067159156481718,0.320811933519421,531.3090199577202,159.7233862923571,0.3006591075472386,3.5929349272430495,8.164060781426207,1.1142963934003187,0.009618191424732544,18.77880391917552,0.005481635840023094,0.3141592653589794,0.0013529673093693065,0.0006827437629964764
0.21607206451524305,0.399948257295854,0.07268887649464631,0.49603480068767875,1.1306080987520593,0.35519336741079716,756.8107620244559,237.76069154312648,0.3129771342708175,3.7982117066172414,8.95727778103052,1.1850458335772893,0.010167277781030513,19.86008717445231,0.00701065793339101,0.3141592653589794,0.0019272027801813798,0.001046571196654003
0.223833399563319,0.3677859380934209,0.06593504866134443,0.575224682673545,1.162161972604764,0.3730806703815466,998.4090981361205,320.5122392098554,0.31984870973153573,4.0429636349204845,9.459648744208412,1.2205257254328004,0.01125125493781885,20.31259817298437,0.008512012162760874,0.3141592653589794,0.002542427891140557,0.0014615026608905202
0.2330792923291458,0.33999205349482015,0.05886458854819072,0.645722822060484,1.1694177538354555,0.37752760007055514,1252.101239000328,404.22062504498774,0.3226055446305685,4.333847178636275,9.74704624745893,1.2287813928329419,0.012698835699765295,20.27957539462799,0.009979773368892716,0.3141592653589794,0.0031884496230142217,0.001919341533935384
0.24377325349802334,0.3194429389374225,0.052432780729245176,0.7089635950425773,1.1704453939173356,0.3746595402806954,1530.5361174152695,489.92457109449265,0.32017572150900897,4.675666653439497,9.757543093994554,1.2288813627999482,0.01275881767996891,20.08410113640654,0.01140814896886239,0.3141592653589794,0.0038974782186770827,0.002433018302924463
0.2558730788908242,0.3053076101021165,0.046803264105492355,0.7650516510693847,1.1698361787950884,0.36709472370123397,1840.7441760598683,577.6257290088909,0.31350807579453505,5.074147329672217,9.544912690765917,1.2260266252107048,0.0115730575748262,19.814924393292237,0.012791501816739374,0.3141592653589794,0.004687416553400738,0.003010933931166195
0.2693310160246074,0.2922031848336585,0.04147595926046842,0.8126650848643142,1.155918335026716,0.35352082526049344,2164.0270514453723,661.8362275323743,0.3055387512992706,5.5365761788694945,9.276715151490006,1.2087235581606455,0.010560828152397773,19.291270003028636,0.014124372450827037,0.3141592653589794,0.005510649635553765,0.003631340777923021
0.2840939525698526,0.2811083455359781,0.036585733056111826,0.8527433628061141,1.1356502623499527,0.33591902659723416,2505.2114846779123,741.0276143380386,0.2961702559540474,6.06707899519826,8.946621019454195,1.1842465764590653,0.010156621019454193,18.638372168327717,0.015401500639663331,0.3141592653589794,0.006379468660433213,0.0042887080460699886
0.30010362596055984,0.27145910660572786,0.032194624786611996,0.8858376688971596,1.1101936368598493,0.31611049553068676,2861.541726226472,814.7798222498715,0.28593305189157253,6.671864429187637,8.584207860130114,1.154278386835775,0.00985709858713281,17.88952079785567,0.016617846141751044,0.3141592653589794,0.00728685616948253,0.004981287513257381
0.3172968533299799,0.26263800987012986,0.02826903565405114,0.9126068500043444,1.080159062784057,0.2951188026381267,3227.7789091720156,881.8870116151805,0.27532531441544683,7.35649298928759,8.21713445573722,1.119707826859481,0.009648370572870189,17.06495998551767,0.017768608597089185,0.3141592653589794,0.008219471497639875,0.005700445696336048
0.3356057808645243,0.25465148404081495,0.024807857493291417,0.933924661238692,1.047656682055352,0.27401949007001136,3602.349799921368,942.2113878437972,0.2645438207556329,8.1260299321879,7.855725357666448,1.0828582717620696,0.00944286343867308,16.205962997336613,0.018849246471999592,0.3141592653589794,0.009173308438457374,0.006441809584863963
0.3549581515917674,0.24780204692375518,0.021801118827515537,0.9506914528600399,1.0153110763298738,0.25365309002712433,3987.331990732451,996.1469988467912,0.25365415893142884,8.984928165739303,7.502726884996236,1.0464754842111477,0.009248391399613358,15.357684630797614,0.019855494982486628,0.3141592653589794,0.010153657537176272,0.007203286463412013
0.37527759054570603,0.2419675805565368,0.019200900919489942,0.9636646501362899,0.9840921147066295,0.23444598228598806,4381.247374725646,1043.770019289313,0.24284468703723797,9.937393497105058,7.167861912048948,1.0115927516014391,0.009072692281647228,14.537433675511442,0.02078338292539062,0.3141592653589794,0.011156754825535619,0.007979718133861094
0.39648390618385765,0.2368301816447487,0.016944185747626836,0.9735203018959409,0.9541141238040545,0.21652075375889,4779.40962789087,1084.6096399387127,0.23232447365442543,10.987026912962268,6.861986504570873,0.9783325131183861,0.008971723700537957,13.748253817150001,0.02162924835091257,0.3141592653589794,0.01217066667743725,0.008760504656488793
0.4184934068666424,0.2326032923979971,0.015007071606350609,0.9809180416662946,0.9268025570881911,0.20019163527623626,5183.952052239203,1119.7464142367885,0.22209966778978513,12.136593928465793,6.584281291745347,0.9481354414325043,0.008880054018634386,13.010882362808635,0.022389753014657003,0.3141592653589794,0.013200825501843911,0.009546373058853683
0.44121923115004985,0.2292133630491406,0.01334592925742528,0.9863839667581478,0.9025246289784739,0.18548652599415688,5593.380499311698,1149.5494809711277,0.2122467904795182,13.38805162033879,6.337914545774553,0.9213460476958736,0.008798729073362476,12.329187032104814,0.02306189555215788,0.3141592653589794,0.014243426480948328,0.01033266155793341
0.4645716905880749,0.22660824805412846,0.011921658968440028,0.9903564582386052,0.8815451821816209,0.17236468322158732,6006.172903669665,1174.3607840465806,0.20281376239594723,14.74236255448922,6.124376280689908,0.8981955251222231,0.008734466218359598,11.70476729867434,0.02364302332389222,0.3141592653589794,0.015294593706938071,0.011114358046264405
0.4884586236920395,0.22477361944453247,0.01069995768599819,0.9931899103817414,0.8641068273552185,0.16073924559623387,6421.1530371857425,1194.4487229267882,0.19382152160762672,16.199375181356654,5.94357589860925,0.8788867464534149,0.00870638072211406,11.13823777076116,0.024130842884036986,0.3141592653589794,0.016351331939482364,0.011885717211208418
0.5127857596498842,0.22356704644922437,0.009649742507865777,0.9951557450953854,0.849991959244997,0.1505042262635845,6834.003336553388,1210.0660183479786,0.185308751495503,17.757952471180584,5.796410002629282,0.863170000280797,0.008683520000408432,10.624080741101253,0.024523429031652173,0.3141592653589794,0.01740264659390364,0.012640816367808581
0.5374570903699942,0.22292204267715843,0.008745049864793188,0.9964613597656045,0.8391359693478077,0.14153876330064938,7241.036330576871,1221.3602638446876,0.1772825130110251,19.415652212722,5.681939042184757,0.8509449462527411,0.00866573810364035,10.15870300188408,0.02481923240856808,0.3141592653589794,0.018439147601908935,0.013372656352745977
0.5623752493812765,0.222770107577259,0.007963676152624664,0.9972534965476966,0.8314206097945422,0.13371916230317016,7637.768800753349,1228.3987616982809,0.1697419340499802,21.168774785210886,5.598749918789697,0.8420606709387054,0.008652815521365388,9.737902221574315,0.025017085613996404,0.3141592653589794,0.019449418541327246,0.014073291069821544
0.5874418960941374,0.22304048828608447,0.0072867523453658085,0.9976252589858382,0.826687678660658,0.12692485334902548,8018.891777218572,1231.1743487701042,0.1626804389623198,23.0123346047182,5.545089107194448,0.8363299046518348,0.008644479861311763,9.35716971880315,0.025116207811725407,0.3141592653589794,0.02041994023141263,0.014733793432577302
0.6125581039058627,0.22366084887466375,0.006698330417457663,0.9976207843688413,0.8247493723382002,0.12104193776704031,8378.297142882817,1229.6163621255162,0.1560873586359841,24.940050372029678,5.518960339868827,0.8335394537723994,0.008640421023668946,9.01191886544474,0.0251162078117253,0.3141592653589794,0.021335158479720066,0.015344298011739975
0.6376247506187236,0.22455892695039195,0.006185000737311193,0.9972369105209871,0.8253957168147666,0.11596496335341641,8709.166425332916,1223.604807668779,0.14994901847369296,26.94435455932354,5.518192409333954,0.8334574417735292,0.00864030173348877,8.697652433538096,0.025017085613996296,0.3141592653589794,0.022177710188827294,0.015894118355881275
0.6625429096300057,0.225665245805732,0.005735549300409931,0.9964214012358608,0.8283994907912932,0.11159742085476988,9004.122681704583,1212.9858618009703,0.14424939217622648,29.01642225048685,5.540482103845293,0.8358378945854196,0.008643764210306062,8.410080831843763,0.024819232408568207,0.3141592653589794,0.022928810127986192,0.016371928933294186
0.6872142403501159,0.2269169254053438,0.005340657640087102,0.9950675408024984,0.8335190327487272,0.10785133014778367,9255.441604201904,1197.5871584923036,0.1389703987743335,31.1462191510786,5.583416691920961,0.8404231418556366,0.008650433660880929,8.145201572068043,0.024523429031652066,0.3141592653589794,0.023568788508913835,0.01676599692194322
0.7115413763079605,0.2282625830197531,0.004992644470464324,0.9930052676502148,0.840499309598414,0.10464618977096883,9455.313612427688,1177.2318348590686,0.13409191307562146,33.322568303918636,5.644479954379652,0.8469444611473415,0.00865991921621431,7.899348809829082,0.024130842884037114,0.3141592653589794,0.024077758398431234,0.017064448562205823
0.7354283094119252,0.22966822167567433,0.004685245937464419,0.989989592195124,0.8490716327957851,0.10190749963459306,9596.14515694107,1151.7510698061935,0.12959155782759482,35.53323481620867,5.721045655813681,0.8551213807179658,0.008671812917407953,7.669220543908245,0.023643023323892114,0.3141592653589794,0.024436382981672368,0.017255560435066777
0.7587807688499502,0.23112386885765537,0.004413429681318585,0.985687904786966,0.8589524413126874,0.09956503077431691,9670.884853362448,1120.995650034141,0.12544434941758784,37.76502770093965,5.810362549291475,0.864660078079672,0.008685687386297707,7.451889979006166,0.02306189555215788,0.3141592653589794,0.024626706055762768,0.017328075992047703
0.7815065931333576,0.232650569250507,0.004173236833051354,0.9796688943397954,0.8698416097105633,0.09755099945435929,9673.358136339873,1084.8477997738896,0.1216222741629879,40.00391775927347,5.909535308189208,0.8752513435930224,0.008701092863408028,7.244806436858802,0.022389753014657184,0.3141592653589794,0.024633004219147128,0.017271559778587908
0.8035160938161425,0.23430720859124843,0.003961645252519757,0.9713969456892313,0.881420739415107,0.09579829166732608,9598.592285180157,1043.2347507557374,0.11809387156529437,42.23517021276418,6.015505740477361,0.8865685742257375,0.008717554289782893,7.045789719584577,0.021629248350912518,0.3141592653589794,0.024442614542562458,0.017076809209421295
0.824722409454294,0.2361966433259715,0.003776447456152264,0.9602366006992273,0.8933517863225027,0.09423885844766217,9443.111363123007,996.1451363573519,0.11482388318503334,44.443490490400286,6.12503762616571,0.8982661542507063,0.008734568951637395,6.8530196790408535,0.020783382925390514,0.3141592653589794,0.02404668562573236,0.016736340985958168
0.8450418484082325,0.23850988740654971,0.003616061642412646,0.9454781402542327,0.9053870937225948,0.09279657344562466,9206.293356213213,943.5880909774785,0.11176730526036588,46.61311463677513,6.234380756684548,0.9100880046103588,0.008764552871138592,6.665823347755712,0.019855494982486628,0.3141592653589794,0.02344363352312653,0.016243917272968648
0.8643942191354756,0.24142925859272657,0.0034795869255372686,0.9263583991103806,0.9170845495624821,0.09140059150360709,8887.553115238936,885.7717794590201,0.10888414473536179,48.72814315254793,6.340121017124488,0.9215859746776147,0.00879945742312847,6.482515659337346,0.018849246471999592,0.3141592653589794,0.0226319681645128,0.01559781606467063
