mu,a,ap,f,cx,cy,fx,fy,phi,w2_u2,alpha,cl,cd,gamma,dmu,dpsi,dct,dcp
0.20800000000000002,0.4231968566165655,0.07369140997337204,0.3672360727240251,0.9828886539656044,0.29013159610598943,1372.0185686064433,397.4268109885284,0.2984868529028134,3.5186641238898253,8.014036911473434,1.0250564324591427,0.016420043253260904,17.30295257991033,0.016000000000000014,0.34906585039886606,0.003493816595321315,0.0016840330021251995
0.22400000000000003,0.3216438335992886,0.055234900047974114,0.5627501623782272,1.0388014565218753,0.32471732550509674,1663.0739238314413,512.2704412667358,0.33272322501490775,4.028912214122665,10.199636539335827,1.0877738954647096,0.03376884392427085,18.10055762053277,0.015999999999999983,0.34906585039886606,0.00423498297128013,0.0023376388525763476
0.24,0.28603432554229624,0.045579497763602636,0.6760781508655932,1.0531345383247201,0.32683141445405106,1872.0989643844312,573.650966637874,0.3303942612433008,4.530576416273965,10.29019674458388,1.1020865909118707,0.033327600685278284,18.074220090954682,0.015999999999999983,0.34906585039886606,0.0047672608662240054,0.0028047171670997485
0.256,0.2683598296898035,0.03926620123863871,0.7543316297664259,1.058879308149248,0.321519252808105,2067.1001890833136,620.4595431870703,0.31995124092794647,5.054127684500249,9.9158557551447,1.1062168305381352,0.028916972911724712,17.87646398149627,0.016000000000000014,0.34906585039886606,0.005263827407340814,0.003235813893300603
0.272,0.2585097408113014,0.03468362803391835,0.8116508742584317,1.0605319200700476,0.31353266775608823,2257.624273775592,660.1482250091517,0.3071270025335799,5.6057846698847165,9.405081019677867,1.105740977863312,0.02335227120178215,17.603396367583926,0.016000000000000014,0.34906585039886606,0.005748993005050175,0.003657972744438382
0.28800000000000003,0.25329312866497283,0.031228292457802186,0.8549539192946228,1.0614722805705508,0.3052846118444816,2449.8591471162235,696.8535749345255,0.29357332289285687,6.187836220320643,8.852512379392051,1.1045691293560693,0.017104111645206768,17.319643948303167,0.016000000000000014,0.34906585039886606,0.006238515090279069,0.0040885011233128205
0.30400000000000005,0.24945325094765816,0.028265910056116318,0.8878126588574833,1.055979016372632,0.29454653173273315,2631.4919322395017,725.9196286202471,0.28079294327011173,6.80081633510671,8.344250566433754,1.096486415739003,0.012082843211578025,16.929750259010202,0.015999999999999966,0.34906585039886606,0.006701039179557754,0.004495647224759418
0.32,0.24517588805174653,0.02544882466025143,0.912705898981508,1.0409463702147668,0.2796735891558195,2792.2703829693874,742.4545211322343,0.26943414232819135,7.444206844735508,7.91743921213249,1.0780545554578584,0.009883223533589251,16.386429242959448,0.016000000000000014,0.34906585039886606,0.007110458142378843,0.004840050977141603
0.336,0.23950054432490017,0.022774884165505795,0.9315145763409136,1.015644873378727,0.2622377234203051,2925.8733799822658,748.2648329006031,0.25964242407929183,8.119272239899,7.580415082289317,1.0491094451992886,0.009398055046365568,15.694677300181361,0.016000000000000014,0.34906585039886606,0.007450675380562704,0.005121824736987553
0.352,0.2343826414888999,0.020462149198935846,0.9461076534764152,0.9898159736060641,0.24559654976478357,3052.0897753975696,750.6535085633138,0.25046492752152233,8.826350663117779,7.278583263033286,1.0199530179504388,0.009227188776987342,15.01370842423046,0.015999999999999966,0.34906585039886606,0.007772082792236093,0.005382850071791139
